,Order Id,Company Id,Company Name,Date,Order Value,Converted
4310,2D5LKEZMPLA3VH7M,7Z8HZ96ROU0OYB8H,Perpendicular Chinaman,11-09-2015,6925,1
4311,8XKVNPWUOAOD4TOW,7Z8HZ96ROU0OYB8H,Perpendicular Chinaman,12-02-2014,8515,0
4312,3LRSGN07X9DN4FKL,7Z8HZ96ROU0OYB8H,Perpendicular Chinaman,08-07-2014,7108,0
4313,LH5RM839MMYJ78G4,7Z8HZ96ROU0OYB8H,Perpendicular Chinaman,17-06-2018,9659,1
4314,XB8L8Y4D5O0SEGPO,7Z8HZ96ROU0OYB8H,Perpendicular Chinaman,28-04-2015,9776,0
4315,X1UP24W6CRKFLJ7D,7Z8HZ96ROU0OYB8H,Perpendicular Chinaman,18-12-2015,3121,0
4316,DOHPMPOA0SAW411R,7Z8HZ96ROU0OYB8H,Perpendicular Chinaman,28-09-2017,7977,0
4317,E5Y8PT8U4PGYNZ5G,AUX1N131T5HU04FF,Ordinary Dualism,18-12-2017,5967,0
4318,I92F30HCPC6RNO16,AUX1N131T5HU04FF,Ordinary Dualism,14-09-2016,2640,0
4319,3NVAX9KSXQQYZJN1,AUX1N131T5HU04FF,Ordinary Dualism,22-10-2017,8661,0
4320,KLK4UUD8T6RU7QWU,AUX1N131T5HU04FF,Ordinary Dualism,28-10-2015,7056,1
4321,2NW7I4FW4CQ6L4F6,AUX1N131T5HU04FF,Ordinary Dualism,10-04-2015,7274,0
4322,294UNNKQ9NNKNBN7,AUX1N131T5HU04FF,Ordinary Dualism,29-07-2016,2530,0
4323,LHDRVKLZY4Y6J5SB,AUX1N131T5HU04FF,Ordinary Dualism,08-09-2015,4763,0
4324,KKM5KGOTJ3BK1LFO,AUX1N131T5HU04FF,Ordinary Dualism,19-06-2017,9469,0
4325,ET4TPEUW19B7C7ON,AUX1N131T5HU04FF,Ordinary Dualism,19-12-2015,8686,0
4326,BCKUG21BBLAMVX1I,AUX1N131T5HU04FF,Ordinary Dualism,27-05-2017,6350,0
4327,UXX97P2ASJC6CBPE,AUX1N131T5HU04FF,Ordinary Dualism,05-07-2015,4511,0
4328,1RLSCQG31K3ZRPZ6,AUX1N131T5HU04FF,Ordinary Dualism,23-05-2018,2185,0
4329,LNF7TF9D38EW33S2,AUX1N131T5HU04FF,Ordinary Dualism,15-11-2015,3350,1
4330,JV6TE246V9MBLBVT,AUX1N131T5HU04FF,Ordinary Dualism,10-05-2016,3432,1
4331,MQQYPUOIL2GSA4Z0,AUX1N131T5HU04FF,Ordinary Dualism,10-06-2014,6857,0
4332,ZVKSSP3BV2D0J6PK,AUX1N131T5HU04FF,Ordinary Dualism,28-09-2018,1431,0
4333,O27L7H0ZPYTGMS0P,AUX1N131T5HU04FF,Ordinary Dualism,31-10-2015,626,0
4334,KC0CFPYIGPI515RS,AUX1N131T5HU04FF,Ordinary Dualism,19-09-2017,4288,0
4335,IW2883VU6RC0M1U7,AUX1N131T5HU04FF,Ordinary Dualism,14-03-2016,6452,0
4336,JSZASN1YAJ98VNYY,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,27-01-2016,7240,0
4337,H85T9TEIFP9TOP9A,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,01-05-2015,8360,1
4338,PQFDJNNYUVVK511J,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,16-11-2014,2193,0
4339,HGDOHSU32NCIGJ5L,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,26-04-2015,1923,0
4340,KT5JV1VWYSLRP8HH,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,22-09-2016,4520,0
4341,RWCRT6L9597BLDSL,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,11-09-2014,4930,0
4342,CJPCQHCTY022Q6CZ,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,11-09-2015,7173,0
4343,IQTILFU465ZVE7WP,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,15-04-2015,1514,0
4344,UDPF8ARUM6QPFD1F,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,30-10-2016,1797,0
4345,H99TP9CXAAYBQKJH,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,07-03-2017,8594,1
4346,QA39UDT8POWLUP8U,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,04-09-2016,2946,0
4347,PNS7J1YVU740WMRZ,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,14-01-2014,6008,0
4348,VFIEUY7860ZZV7J3,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,16-12-2016,486,0
4349,V8MW8LVD9H4904VJ,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,10-06-2015,9014,0
4350,GYKUHF9RAV47IDW2,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,06-05-2014,909,0
4351,OTA9NSXXTNZKYVLE,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,22-06-2017,2232,1
4352,TQV8WI3YDN92SDWR,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,08-06-2016,3123,0
4353,FO4FUP17UVBFN97F,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,18-02-2018,2605,0
4354,9OPR5Q4R0UH5ZJK9,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,11-11-2016,6326,1
4355,FTX3NUC37D9WW633,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,22-07-2015,4871,0
4356,W4APPP8WE1VEIRX8,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,21-04-2014,7676,0
4357,TNMHEU6BZCAD4XDV,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,21-09-2017,7002,0
4358,4ROP7NKVQEPHNTPO,6X1HO8LPXAQRF5DX,Per-Year Hesitancy,20-03-2017,8241,0
4359,OZUY1QYDSGI92ZVG,OME9SMQHH5DYOIE6,Torrid Kava,05-06-2018,4649,1
4360,OBKCHESCRRE5P4Y7,OME9SMQHH5DYOIE6,Torrid Kava,05-05-2014,7122,1
4361,WQJS2QPX6X476EN5,OME9SMQHH5DYOIE6,Torrid Kava,09-06-2016,8496,0
4362,WQUMXZNQMC4LWJFF,OME9SMQHH5DYOIE6,Torrid Kava,15-09-2018,9079,0
4363,ILQ896V59X3HXRTB,OME9SMQHH5DYOIE6,Torrid Kava,06-09-2018,7015,0
4364,NC5NQ4YVN3WD8SB0,OME9SMQHH5DYOIE6,Torrid Kava,08-08-2015,9228,1
4365,6NYGBB849KNOZ5ZE,OME9SMQHH5DYOIE6,Torrid Kava,23-01-2015,6030,0
4366,RC0UVG6BZF4M9TAO,OME9SMQHH5DYOIE6,Torrid Kava,20-07-2018,3214,0
4367,VD8HGFTLIRH0IYOP,OME9SMQHH5DYOIE6,Torrid Kava,19-10-2015,3942,0
4368,YGYCORBJZLIKP239,OME9SMQHH5DYOIE6,Torrid Kava,24-05-2017,2229,1
4369,RG7WXG3NUHAF5KR4,OME9SMQHH5DYOIE6,Torrid Kava,16-03-2016,3919,0
4370,ATRTHTUW8BT0FYFP,OME9SMQHH5DYOIE6,Torrid Kava,24-03-2016,2993,0
4371,MLB8QGB00QSXXBBG,OME9SMQHH5DYOIE6,Torrid Kava,21-12-2018,5482,1
4372,1X23MFJE6WKBEO7Q,OME9SMQHH5DYOIE6,Torrid Kava,23-06-2016,2008,0
4373,MBDQ5PSY3FHSIMDI,OME9SMQHH5DYOIE6,Torrid Kava,26-01-2014,8057,0
4374,YCQQPXSIFGW34454,OME9SMQHH5DYOIE6,Torrid Kava,18-01-2014,502,0
4375,JYWJKSXA3IUHCA9M,OME9SMQHH5DYOIE6,Torrid Kava,28-10-2015,1199,0
4376,GSC9O6PPUFJ1VW7N,OME9SMQHH5DYOIE6,Torrid Kava,22-05-2018,4286,1
4377,IMYBPCI9C3Z9N8CV,OME9SMQHH5DYOIE6,Torrid Kava,01-05-2016,1269,0
4378,2QOJPQA78K6SAT4A,OME9SMQHH5DYOIE6,Torrid Kava,31-07-2014,1995,0
4379,D5NUHG8XDW5DG6F3,OME9SMQHH5DYOIE6,Torrid Kava,25-11-2014,7142,1
4380,TSK3XG4G09CG1W2M,OME9SMQHH5DYOIE6,Torrid Kava,06-06-2017,6701,0
4381,LHV1O13P57153Y9T,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,13-11-2016,1625,0
4382,6X0O6FFNQM52VQQD,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,08-02-2015,4234,0
4383,812E5PRBBWQAV9RM,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,30-05-2016,7940,0
4384,MUE2OPC7ZMGSXGON,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,20-10-2014,7755,0
4385,BNKC94285NYQEWO7,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,29-06-2014,970,0
4386,TN70P2QPJ9LR02I3,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,22-05-2016,2888,0
4387,2BBC5L04QTUTXYIV,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,08-09-2014,5070,0
4388,LST5C2VZ9L6IEZNW,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,22-07-2017,1021,0
4389,BI2TESFITCUQWWU9,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,18-08-2017,3476,0
4390,R076H7GF7PSP75OO,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,21-01-2014,4853,0
4391,1UDPAJ01Z6OLI12O,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,20-06-2014,780,1
4392,AGAZEO8W3200NRCP,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,12-09-2014,3634,0
4393,0SXL8P6OXHTTMH8B,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,03-07-2018,7761,0
4394,N4V8OVW0KLSSDJGR,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,30-06-2014,9740,0
4395,KHO3CXJP47Z506CC,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,19-03-2016,1638,0
4396,UAC5VTA6XDXUI9PB,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,29-08-2016,5247,0
4397,ZBXTOTKH8LO7ZKQF,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,25-01-2018,871,0
4398,50ER8TN5GTQFWX9X,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,23-04-2015,6273,0
4399,73EIZCTVM9GM3O6C,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,19-10-2018,2432,0
4400,3HJGCKHB112PNG4H,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,11-09-2014,4635,0
4401,4ALL92BLEWG062HN,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,09-10-2017,703,1
4402,FEW4LA780G2ASBPG,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,12-10-2018,5595,0
4403,GM67Z49ELNPPD6AK,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,28-10-2014,6697,1
4404,CMJS0HX1C1D45J5I,MOSJJDLM4JFZC9DG,Well-Oriented Rachel'S,15-06-2018,5199,1
4405,O57O3IBO868DORYY,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,13-12-2015,8596,0
4406,WL2O62KOMULCRTAI,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,19-08-2016,6150,0
4407,5HB885VK5YU5WWE3,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,18-11-2018,6143,0
4408,FC01DK65R302VJR1,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,20-04-2018,4596,0
4409,G71WKFIMMP3QPG50,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,11-07-2016,1293,0
4410,5GPE1AV5FQUE7M35,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,28-12-2017,1727,0
4411,GZS8HRNVJDITLHVB,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,14-08-2014,9886,0
4412,KRD98CCRDRDYSODA,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,18-05-2018,6568,0
4413,KZO6UES72SELSINS,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,13-08-2014,8550,1
4414,IF9J5AM7PW6IJ282,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,31-03-2016,7826,0
4415,S3HEB4ZS7YDOLSQ8,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,02-01-2016,645,0
4416,HOPG2R7IKRIX74D3,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,16-04-2018,3010,0
4417,F2I04RUFEHR90XG0,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,13-12-2016,9856,0
4418,29BY1AGPU887M2EX,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,01-03-2018,6155,0
4419,BLUTP5CGAFBOF75A,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,09-06-2018,7586,0
4420,SHORFENB6L61GAND,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,02-08-2017,8039,0
4421,DFMJYPABR08Q9V8Z,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,13-02-2015,6241,0
4422,FFHNQ2REA50DZU3Q,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,14-09-2018,9115,0
4423,7HJUGET60XUJBNIV,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,03-07-2018,8251,0
4424,V9IL2740DCKVCG7I,BXBW1U6K9FBKW4Y5,Juicy Sophisticates,05-12-2015,2749,0
4425,N7CD0035U1MKDU43,59GNOCL8N79S2HGD,Wider Airline,24-07-2017,6121,1
4426,VGZ3AUT2F05BWKDO,59GNOCL8N79S2HGD,Wider Airline,16-05-2017,5498,1
4427,81L3DCMSY29XGF2Y,59GNOCL8N79S2HGD,Wider Airline,10-09-2015,4878,0
4428,VGCHQK3ELR11A3Z7,59GNOCL8N79S2HGD,Wider Airline,16-08-2018,5166,0
4429,DCXV4NLBNA1AFZFM,59GNOCL8N79S2HGD,Wider Airline,24-10-2015,7994,0
4430,AZ04BHWRYXO13AT4,59GNOCL8N79S2HGD,Wider Airline,14-03-2018,8565,0
4431,A7E93J74FZ051PD0,59GNOCL8N79S2HGD,Wider Airline,08-11-2017,7019,0
4432,SMAK3QQH7L8CAW4L,59GNOCL8N79S2HGD,Wider Airline,07-10-2014,4007,0
4433,LGKJWB1MPS18P1YI,59GNOCL8N79S2HGD,Wider Airline,21-11-2018,3489,0
4434,LAJXKPANJ9WH1DLL,59GNOCL8N79S2HGD,Wider Airline,25-08-2016,279,0
4435,8TTBONT9N2F09QY2,59GNOCL8N79S2HGD,Wider Airline,03-03-2018,8210,0
4436,GAHAAKT4OAPWKBGN,59GNOCL8N79S2HGD,Wider Airline,16-11-2014,751,0
4437,85BBW7LLWUA9JYQ5,59GNOCL8N79S2HGD,Wider Airline,07-02-2016,2858,0
4438,ATJAQ5E3UFC7GCJU,59GNOCL8N79S2HGD,Wider Airline,09-04-2018,8784,0
4439,M30G8D2BODW6NAYG,A151R2MWWFPCIP7T,Fade-In Adair,28-08-2014,8348,0
4440,3NXK9CWIE71PB30R,A151R2MWWFPCIP7T,Fade-In Adair,16-08-2018,7296,0
4441,WXTLRDWU52LL29L1,A151R2MWWFPCIP7T,Fade-In Adair,07-01-2017,4749,0
4442,FJJJZX4H1JJFTNTZ,A151R2MWWFPCIP7T,Fade-In Adair,16-03-2018,4667,0
4443,EHAFUJFASJRU5CFC,A151R2MWWFPCIP7T,Fade-In Adair,16-09-2015,6897,0
4444,RH556YOJQI8BVDRN,A151R2MWWFPCIP7T,Fade-In Adair,12-06-2018,829,0
4445,L1T0WMTI9DEXUD88,A151R2MWWFPCIP7T,Fade-In Adair,10-12-2018,8924,0
4446,I4JXU2JQO5CJ4BKV,A151R2MWWFPCIP7T,Fade-In Adair,25-10-2018,9271,0
4447,FRLK8R6NOEKE4VSK,A151R2MWWFPCIP7T,Fade-In Adair,22-09-2018,4967,0
4448,7PGEATZQSXQNJ2P8,A151R2MWWFPCIP7T,Fade-In Adair,11-12-2018,7245,1
4449,QEUD2UR5Q88C6M2U,A151R2MWWFPCIP7T,Fade-In Adair,15-09-2015,6202,0
4450,62NM7RK5TKXDE1GQ,A151R2MWWFPCIP7T,Fade-In Adair,05-07-2015,210,0
4451,B0MTJHUPCGOXV0J3,A151R2MWWFPCIP7T,Fade-In Adair,23-03-2017,2519,0
4452,9AOZHV1PVTJOSABL,A151R2MWWFPCIP7T,Fade-In Adair,13-10-2015,2441,1
4453,NOQWQU0OASU9M7WA,A151R2MWWFPCIP7T,Fade-In Adair,28-10-2017,9187,1
4454,MTRQFV1BUXCRP5LI,A151R2MWWFPCIP7T,Fade-In Adair,31-07-2018,1707,0
4455,DNGEXS1KYEWOOCKW,G1ZE5X6YPK8LCHBU,Sturdy Bleats,16-02-2014,7810,0
4456,6OGVKG0M5M9FS5A3,G1ZE5X6YPK8LCHBU,Sturdy Bleats,23-07-2017,4950,0
4457,5CEGRTTPV401M9TP,G1ZE5X6YPK8LCHBU,Sturdy Bleats,19-11-2014,8248,1
4458,5XGYGW2YL25C10EM,G1ZE5X6YPK8LCHBU,Sturdy Bleats,17-12-2018,8531,0
4459,R027RH4DQSEII903,G1ZE5X6YPK8LCHBU,Sturdy Bleats,24-05-2018,5384,1
4460,H9ZAGGRD7N0PZXKE,G1ZE5X6YPK8LCHBU,Sturdy Bleats,28-07-2014,825,1
4461,BECAC7NJK273FS00,G1ZE5X6YPK8LCHBU,Sturdy Bleats,09-07-2017,1090,0
4462,C4RTEENCS4Q9YZRH,G1ZE5X6YPK8LCHBU,Sturdy Bleats,05-06-2017,2349,0
4463,UPG6JNEECJB6WRYO,G1ZE5X6YPK8LCHBU,Sturdy Bleats,08-02-2018,7696,0
4464,VI62NL7PBNI9QLYJ,G1ZE5X6YPK8LCHBU,Sturdy Bleats,16-12-2014,4099,0
4465,K00E0XYDIREYZ4QO,G1ZE5X6YPK8LCHBU,Sturdy Bleats,27-02-2017,8754,0
4466,Q59HVM8O2R4RD2SY,G1ZE5X6YPK8LCHBU,Sturdy Bleats,10-07-2016,5127,1
4467,X2M52LYYBISDDFLJ,G1ZE5X6YPK8LCHBU,Sturdy Bleats,21-10-2014,301,0
4468,MQO0D24JKHOTRKMV,G1ZE5X6YPK8LCHBU,Sturdy Bleats,30-01-2016,2165,0
4469,3RCUUDBTWDTNLRN3,G1ZE5X6YPK8LCHBU,Sturdy Bleats,27-07-2015,8397,0
4470,S2LRP1J1DGLIMNPO,G1ZE5X6YPK8LCHBU,Sturdy Bleats,23-10-2014,4463,0
4471,S6CVSJWDLYSHSRTF,G1ZE5X6YPK8LCHBU,Sturdy Bleats,21-03-2017,9421,0
4472,1DBDMYO3N2CZLSKU,G1ZE5X6YPK8LCHBU,Sturdy Bleats,29-06-2015,1332,1
4473,BB1D8BN0UTWEVFZD,G1ZE5X6YPK8LCHBU,Sturdy Bleats,03-07-2015,3355,1
4474,E9PCXTDHCX3D1V0V,G1ZE5X6YPK8LCHBU,Sturdy Bleats,23-04-2018,9060,0
4475,27MUDQX7Y5872W0L,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,26-10-2017,3551,0
4476,8UFOKV61OOJ4M0BK,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,08-01-2014,5116,0
4477,U878K13P9XEPMQY6,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,22-07-2018,1049,0
4478,204DSNGVRXDT0P86,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,04-10-2014,9224,0
4479,DJCKXH8Q00FGMZK0,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,14-04-2015,5788,1
4480,GM8VJKEJVXLGKCBC,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,26-03-2015,3329,0
4481,44HAHWKOBG5BLDP7,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,19-01-2017,7518,0
4482,NUA5KMN8XM58P60G,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,29-02-2016,9553,0
4483,LT6108NNK3IFSX4F,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,09-01-2018,8858,0
4484,FCUQQN4D4T00RMZU,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,12-08-2015,4050,0
4485,QCE5AM5PEIVDJY7L,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,08-08-2015,3854,0
4486,Z6TLUQTFZ4V83ZQ7,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,12-06-2015,3045,1
4487,7C8VSX1QT28J88TE,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,30-04-2016,5930,0
4488,CR2VYUKCHRVJUQAB,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,02-04-2016,5701,0
4489,AQCDMFCG0MWO9R6H,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,02-07-2015,6694,0
4490,01X7Q00ECY9W51HV,3RGK4ZITKH0AP3OF,Sandwich-Type Applicant,15-04-2014,3838,0
4491,4FTHZM6XPHBN7BK0,KEKEYRE7DZSZVCLF,Stuart-Family Method,23-03-2016,5435,0
4492,0L4BIVWKVONO82CM,KEKEYRE7DZSZVCLF,Stuart-Family Method,06-03-2016,318,0
4493,YQPQKE9Q0KD0NOMQ,KEKEYRE7DZSZVCLF,Stuart-Family Method,22-02-2015,1792,1
4494,S24B9MHUR5J513LW,KEKEYRE7DZSZVCLF,Stuart-Family Method,28-10-2018,7947,0
4495,M0BHKH5ZL0Z6TNMB,KEKEYRE7DZSZVCLF,Stuart-Family Method,17-09-2018,1010,0
4496,Y568EM6PE3VK2D8I,KEKEYRE7DZSZVCLF,Stuart-Family Method,22-03-2017,7616,0
4497,604L7I5M8D6SSEWH,KEKEYRE7DZSZVCLF,Stuart-Family Method,05-04-2018,6572,1
4498,V48ULN8YKZRH4AEK,KEKEYRE7DZSZVCLF,Stuart-Family Method,18-09-2018,724,0
4499,U0EV6VH2PDOG2TI2,KEKEYRE7DZSZVCLF,Stuart-Family Method,11-07-2014,6675,0
4500,G9HBY7GDKCQJQABX,KEKEYRE7DZSZVCLF,Stuart-Family Method,26-01-2015,7162,0
4501,7N77EVJPMKZ2KJXI,KEKEYRE7DZSZVCLF,Stuart-Family Method,14-07-2015,9674,1
4502,NTY0G9SCPI9D7DN2,KEKEYRE7DZSZVCLF,Stuart-Family Method,23-04-2016,6542,0
4503,8AI3P6MLFNCSEB4S,KEKEYRE7DZSZVCLF,Stuart-Family Method,19-02-2017,6220,0
4504,D6CDQPAKIED81AIE,KEKEYRE7DZSZVCLF,Stuart-Family Method,06-04-2018,6653,0
4505,R21Q2SDBZHQ4AU1B,KEKEYRE7DZSZVCLF,Stuart-Family Method,14-05-2015,888,0
4506,FPQUNNWFSDA6R2EL,KEKEYRE7DZSZVCLF,Stuart-Family Method,18-03-2018,9564,0
4507,L96BM8OMLJ4Z07PD,KEKEYRE7DZSZVCLF,Stuart-Family Method,14-12-2015,9311,0
4508,O2PJJIR22CY93CWG,KEKEYRE7DZSZVCLF,Stuart-Family Method,28-08-2015,1588,0
4509,ARGSSCKLWBS1D2VM,KEKEYRE7DZSZVCLF,Stuart-Family Method,21-09-2018,8652,0
4510,IRBQSIP11FPHJT8W,KEKEYRE7DZSZVCLF,Stuart-Family Method,15-05-2016,4871,1
4511,0V8Z2A4SV70RWPMS,YHYN9BSCAY1MO6EV,Creative Arundel,09-08-2018,3482,1
4512,C0NHNDY0ILTZJ5DS,YHYN9BSCAY1MO6EV,Creative Arundel,25-01-2016,108,0
4513,UWW4FVHCEOIDKJQQ,YHYN9BSCAY1MO6EV,Creative Arundel,27-11-2017,4905,0
4514,FZFAGDMO22QPAW0U,YHYN9BSCAY1MO6EV,Creative Arundel,01-12-2014,2041,0
4515,GMT7JCWPW65NZJ4E,YHYN9BSCAY1MO6EV,Creative Arundel,18-06-2016,4945,0
4516,O54UO95N7K0R9DAT,YHYN9BSCAY1MO6EV,Creative Arundel,02-03-2016,1300,0
4517,I02ZRM846ISKSCG2,YHYN9BSCAY1MO6EV,Creative Arundel,01-08-2018,1726,0
4518,48QPPPV7AV9MTE1J,YHYN9BSCAY1MO6EV,Creative Arundel,06-05-2018,7761,0
4519,XMXR4GIPCHE441IP,YHYN9BSCAY1MO6EV,Creative Arundel,02-11-2017,3239,0
4520,C93A2R2HSRBMV6GS,YHYN9BSCAY1MO6EV,Creative Arundel,21-10-2018,2905,0
4521,SLJL0KG16SKFGQYE,YHYN9BSCAY1MO6EV,Creative Arundel,19-02-2016,3322,0
4522,8MG92UJ5ZAC4MV05,YHYN9BSCAY1MO6EV,Creative Arundel,08-07-2014,3009,0
4523,VM6869PKV0KOOXMH,YHYN9BSCAY1MO6EV,Creative Arundel,03-02-2015,602,0
4524,BJPGHX5DDWD6UPSG,YHYN9BSCAY1MO6EV,Creative Arundel,23-08-2015,777,0
4525,R48VNNWEGFHPMEGM,YHYN9BSCAY1MO6EV,Creative Arundel,04-04-2017,4789,0
4526,RW9T8N3C770DD571,YHYN9BSCAY1MO6EV,Creative Arundel,09-09-2017,4977,0
4527,RBHPVGBKEL3PU0EG,YHYN9BSCAY1MO6EV,Creative Arundel,10-12-2018,4446,0
4528,8428NOHCE7LZUG8Q,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,12-09-2015,2310,0
4529,M6OD20V4N21DKSH0,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,05-05-2016,4459,0
4530,V618584WH2T398G4,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,29-09-2018,2469,0
4531,MF9T0845WOG8RFPR,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,09-11-2018,2543,0
4532,HUE10G2LVI1995R3,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,29-04-2017,8309,0
4533,VAEB2KB2LBRY6WM5,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,29-08-2018,5349,0
4534,09KK6L53L00WNP3N,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,15-05-2015,6743,0
4535,308GX3ST38HBIPL5,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,11-11-2017,1543,0
4536,SFDSZMKPO1KZDNEE,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,05-07-2016,3690,0
4537,BRJU6O2SGLJX1K4L,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,30-04-2017,8937,0
4538,SQFBUE1ZDJJGJI50,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,05-06-2017,5278,0
4539,137Y9O80B8MGXIXU,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,21-04-2017,7478,0
4540,KM5UJZEYCDARMGHO,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,15-04-2018,9337,0
4541,B5SGCM1BRKXGPXHI,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,18-12-2015,1460,0
4542,KZ5M2USA6H0645VI,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,30-12-2015,5144,0
4543,KKCNLVKDYBVF4TK8,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,03-12-2016,6179,0
4544,ARY5KY9RPRLY7JIC,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,18-09-2014,2870,0
4545,5JT6EMLL03YGFCIY,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,18-11-2018,270,0
4546,CMXKM67TBIFA3OC3,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,08-12-2016,1977,0
4547,S6XV7Z9F7FV0HR4S,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,25-03-2014,2228,1
4548,P8534LTUK2PD2SCD,5QFJ41AGE34Z5H49,Philco-Sponsored Malta,13-05-2016,9581,0
4549,FE7HCNTD44JNBW20,2S2Q07VHYEVGFZTE,Calorimetric Pizzicato,09-12-2017,5301,0
